dataset,n_players,n_excerpts_per_player,iteration,accuracy,precision,recall,f1,kappa
villefavard2026,3,2,12,0.22784810126582278,0.16113945578231292,0.2261904761904762,0.16922897583852295,0.09975714552587334
villefavard2026,3,2,13,0.20253164556962025,0.12208616780045352,0.196969696969697,0.13163338453661036,0.06376975169300236
villefavard2026,3,2,14,0.16455696202531644,0.10512820512820513,0.17683982683982682,0.10752100840336135,0.033907726514730285
villefavard2026,3,3,0,0.189873417721519,0.21656005685856433,0.18939393939393942,0.12724628312863606,0.05671641791044768
villefavard2026,3,3,1,0.2911392405063291,0.23896103896103899,0.28354978354978355,0.24969750746148262,0.16732542819499352
villefavard2026,3,3,2,0.22784810126582278,0.2631681243926142,0.22835497835497837,0.15061366449520866,0.09807224405764536
villefavard2026,3,3,3,0.22784810126582278,0.13834008780817292,0.22186147186147184,0.1535303776683087,0.09857837635615418
villefavard2026,3,3,4,0.21518987341772153,0.26447876447876445,0.208008658008658,0.16083576287657922,0.0758490566037735
villefavard2026,3,3,5,0.22784810126582278,0.1596132042560614,0.22575757575757577,0.1807996259060089,0.10110054094385368
villefavard2026,3,3,6,0.24050632911392406,0.23900226757369616,0.233982683982684,0.2197079236552921,0.1115276476101218
villefavard2026,3,3,7,0.20253164556962025,0.15265686694258124,0.19264069264069267,0.1566800633296797,0.06253531738557172
villefavard2026,3,3,8,0.3037974683544304,0.2717687074829932,0.3025974025974026,0.27447102322710465,0.18571964017991005
villefavard2026,3,3,9,0.22784810126582278,0.16676114890400603,0.23030303030303031,0.18816271447850394,0.10059723777528917
villefavard2026,3,3,10,0.21518987341772153,0.12977085571070532,0.2116883116883117,0.16072580645161288,0.08414360508601326
villefavard2026,3,3,11,0.20253164556962025,0.18348531720380462,0.20909090909090908,0.18024025636807592,0.07197464105910878
villefavard2026,3,3,12,0.13924050632911392,0.12154195011337868,0.13896103896103895,0.12517372179013134,-0.0016781652060413599
villefavard2026,3,3,13,0.24050632911392406,0.2828916181857358,0.23181818181818187,0.1719888480267689,0.1078486730660645
villefavard2026,3,3,14,0.3291139240506329,0.22460317460317464,0.3350649350649351,0.24310910809766645,0.22073329611018055
villefavard2026,3,5,0,0.4177215189873418,0.36368916797488227,0.41363636363636364,0.3643738889243956,0.3198577578139623
villefavard2026,3,5,1,0.27848101265822783,0.29346592833434937,0.2807359307359308,0.2194040726298791,0.15878946385204573
villefavard2026,3,5,2,0.2911392405063291,0.3022843670440924,0.2902597402597403,0.2714500292870771,0.17323864698187252
villefavard2026,3,5,3,0.34177215189873417,0.33708137100994245,0.34653679653679653,0.2797549061482824,0.23401081484243902
villefavard2026,3,5,4,0.27848101265822783,0.3106952458402716,0.27056277056277056,0.2273366018928104,0.15595126522961578
villefavard2026,3,5,5,0.27848101265822783,0.2841206412634984,0.27294372294372293,0.2609183346025451,0.15674157303370784
villefavard2026,3,5,6,0.3291139240506329,0.32698412698412704,0.3255411255411255,0.31125012104881133,0.2191346512495338
villefavard2026,3,5,7,0.34177215189873417,0.39697545684940644,0.33290043290043286,0.35079324833381625,0.23085564501029776
villefavard2026,3,5,8,0.46835443037974683,0.4339569160997732,0.454978354978355,0.4155328798185941,0.377602701181767
villefavard2026,3,5,9,0.26582278481012656,0.29353741496598634,0.2714285714285714,0.22134258942405932,0.14498973689121109
villefavard2026,3,5,10,0.35443037974683544,0.34229517894114164,0.3482683982683983,0.32333539476396617,0.24437359339834952
villefavard2026,3,5,11,0.3924050632911392,0.5663038548752833,0.38852813852813856,0.37932527406211614,0.2888222055513878
villefavard2026,3,5,12,0.27848101265822783,0.25185536857363483,0.26861471861471864,0.2407591473313891,0.15373050178537884
villefavard2026,3,5,13,0.22784810126582278,0.17224609141902375,0.23181818181818178,0.18225977821606953,0.10260707635009292
villefavard2026,3,5,14,0.22784810126582278,0.3329931972789115,0.2354978354978355,0.20034654887596065,0.10260707635009292
villefavard2026,3,10,0,0.7088607594936709,0.7615440115440115,0.714935064935065,0.7175248781139384,0.6605641696245097
villefavard2026,3,10,1,0.46835443037974683,0.5397714232300699,0.4686147186147186,0.4809141470353323,0.38016065757519146
villefavard2026,3,10,2,0.5443037974683544,0.48686901333960153,0.5415584415584416,0.5061469172649298,0.46860986547085204
villefavard2026,3,10,3,0.5569620253164557,0.5136588901294784,0.5580086580086581,0.517133967924738,0.4836601307189542
villefavard2026,3,10,4,0.5189873417721519,0.5731292517006804,0.5127705627705628,0.5039296892906929,0.43919297590136375
villefavard2026,3,10,5,0.6835443037974683,0.7154389261532118,0.677056277056277,0.636260829117972,0.6300112401648558
villefavard2026,3,10,6,0.4810126582278481,0.46417233560090704,0.4785714285714286,0.4604277442987121,0.3946925808260139
villefavard2026,3,10,7,0.5949367088607594,0.5901598401598402,0.5997835497835498,0.568928354828976,0.5281821575214631
villefavard2026,3,10,8,0.46835443037974683,0.5963901689708141,0.46645021645021645,0.4836783550629554,0.377602701181767
villefavard2026,3,10,9,0.6455696202531646,0.6992499563928135,0.6396103896103895,0.6507242757242757,0.5857677902621723
villefavard2026,3,10,10,0.4430379746835443,0.5404761904761906,0.43787878787878787,0.4251570835421767,0.34881978269014613
villefavard2026,3,10,11,0.5316455696202531,0.48800723086437364,0.535064935064935,0.5011174923474695,0.45415499533146586
villefavard2026,3,10,12,0.45569620253164556,0.6259199134199134,0.44956709956709956,0.43564478931669287,0.36278371787657093
villefavard2026,3,10,13,0.569620253164557,0.6049886621315193,0.5716450216450217,0.5595815417406032,0.4984126984126984
villefavard2026,3,10,14,0.6075949367088608,0.7822590574691415,0.5976190476190475,0.5343484102104792,0.5412998688893051
villefavard2026,3,15,0,0.7721518987341772,0.7892084106369822,0.7681818181818182,0.7610972905090553,0.7337577232727954
villefavard2026,3,15,1,0.6962025316455697,0.6930905695611578,0.6865800865800866,0.6790676482794709,0.6449438202247191
villefavard2026,3,15,2,0.6582278481012658,0.6436668594563332,0.658874458874459,0.6401995106342933,0.6014573991031391
villefavard2026,3,15,3,0.5949367088607594,0.6378117913832201,0.5993506493506493,0.5901691420625502,0.5290611028315947
villefavard2026,3,15,4,0.5569620253164557,0.693906548126497,0.5567099567099566,0.5447023253745943,0.4835636906985432
villefavard2026,3,15,5,0.5569620253164557,0.5273575630718488,0.5525974025974026,0.534484696888789,0.48279087167976054
villefavard2026,3,15,6,0.620253164556962,0.5650126717353608,0.6138528138528139,0.5796984624570831,0.5568436798803291
villefavard2026,3,15,7,0.4936708860759494,0.5610183467326324,0.4893939393939394,0.4550554708449445,0.4096768167382776
villefavard2026,3,15,8,0.6835443037974683,0.7197894002405282,0.6889610389610389,0.67360513882253,0.631461093487591
villefavard2026,3,15,9,0.7468354430379747,0.7786826268969126,0.7480519480519481,0.7407496331866079,0.7047280882078116
villefavard2026,3,15,10,0.7974683544303798,0.8552149604781184,0.8062770562770564,0.7978825522303784,0.7642230927065846
villefavard2026,3,15,11,0.6329113924050633,0.5828261129013008,0.6244588744588745,0.5855006105006105,0.5709737827715355
villefavard2026,3,15,12,0.7341772151898734,0.7203689167974883,0.7298701298701299,0.719418977012962,0.6896164639850327
villefavard2026,3,15,13,0.7341772151898734,0.8011762673416809,0.734848484848485,0.7125911419914418,0.6904850746268656
villefavard2026,3,15,14,0.6708860759493671,0.6949613178604777,0.6716450216450217,0.66711605854463,0.6164332399626518
villefavard2026,4,1,0,0.13924050632911392,0.061106173238526185,0.14718614718614717,0.08226757369614512,0.0035243925060286507
villefavard2026,4,1,1,0.12658227848101267,0.07788243502529217,0.1248917748917749,0.09439865689865691,-0.01584047707789793
villefavard2026,4,1,2,0.20253164556962025,0.11752701080432172,0.19696969696969696,0.13976522377109316,0.06447368421052635
villefavard2026,4,1,3,0.1518987341772152,0.09468667533183663,0.1476190476190476,0.10197249631559942,0.011577964519140949
villefavard2026,4,1,4,0.189873417721519,0.11789076462989508,0.18614718614718617,0.14039065918765167,0.052473763118440875
villefavard2026,4,1,5,0.20253164556962025,0.06031746031746032,0.1904761904761905,0.09003899326479971,0.060411553709646904
villefavard2026,4,1,6,0.1518987341772152,0.13203463203463203,0.14826839826839827,0.10916305916305914,0.006941838649155763
villefavard2026,4,1,7,0.189873417721519,0.08524332810047096,0.1883116883116883,0.10572562358276645,0.05530642750373704
villefavard2026,4,1,8,0.189873417721519,0.13650925486473658,0.19155844155844154,0.14017683096630465,0.05759552656104372
villefavard2026,4,1,9,0.20253164556962025,0.10544217687074829,0.19047619047619047,0.10096670247046187,0.05970149253731338
villefavard2026,4,1,10,0.20253164556962025,0.057949752429855124,0.20952380952380953,0.09053221288515408,0.07404651162790699
villefavard2026,4,1,11,0.17721518987341772,0.0656010656010656,0.16666666666666669,0.08234432234432235,0.02985074626865669
villefavard2026,4,1,12,0.1518987341772152,0.2204968944099379,0.14935064935064934,0.11811391223155929,0.011946985252939912
villefavard2026,4,1,13,0.1518987341772152,0.06802721088435375,0.14826839826839827,0.08770738974254237,0.006196019526849561
villefavard2026,4,1,14,0.1518987341772152,0.05886225457925105,0.15714285714285717,0.08385675830002448,0.011577964519140949
villefavard2026,4,2,0,0.22784810126582278,0.19190630797773656,0.22077922077922077,0.15323799008009534,0.09366183938311079
villefavard2026,4,2,1,0.17721518987341772,0.148908272986614,0.1733766233766234,0.140556616206411,0.03784897882705629
villefavard2026,4,2,2,0.27848101265822783,0.19460539460539458,0.28268398268398265,0.21616883116883118,0.16160863898715316
villefavard2026,4,2,3,0.27848101265822783,0.18179271708683473,0.27164502164502163,0.21106113609861735,0.1540484689085101
villefavard2026,4,2,4,0.0759493670886076,0.044823747680890536,0.07727272727272727,0.055550835718902944,-0.07573213952620783
villefavard2026,4,2,5,0.189873417721519,0.11802721088435374,0.18722943722943722,0.13494133631433403,0.052651302229717034
villefavard2026,4,2,6,0.16455696202531644,0.09797880690737834,0.17012987012987013,0.11558181167203722,0.030494607660840556
villefavard2026,4,2,7,0.24050632911392406,0.1494821351964209,0.23376623376623376,0.168245869776482,0.11002628614344712
villefavard2026,4,2,8,0.16455696202531644,0.08763308763308764,0.1614718614718615,0.10294784580498866,0.02359550561797752
villefavard2026,4,2,9,0.27848101265822783,0.25504535147392293,0.2731601731601732,0.2496181268206207,0.1557930258717659
villefavard2026,4,2,10,0.21518987341772153,0.13112491373360938,0.20670995670995668,0.1424453306226705,0.07741570917310225
villefavard2026,4,2,11,0.25316455696202533,0.20570657412762675,0.24696969696969698,0.20226803271916052,0.12715355805243467
villefavard2026,4,2,12,0.17721518987341772,0.12765512265512266,0.17424242424242425,0.13867243867243867,0.0394687616909839
villefavard2026,4,2,13,0.189873417721519,0.11824700640490114,0.19632034632034628,0.12508032902769745,0.05969871675655569
villefavard2026,4,2,14,0.3291139240506329,0.3217257570804482,0.32402597402597405,0.29396962484520095,0.21370892018779342
villefavard2026,4,3,0,0.26582278481012656,0.20267417311752287,0.2577922077922078,0.20115729218516673,0.1398535761216444
villefavard2026,4,3,1,0.25316455696202533,0.11559416559416559,0.24134199134199136,0.15262547415279476,0.12288295069627397
villefavard2026,4,3,2,0.24050632911392406,0.140474563030954,0.24870129870129867,0.17817460317460318,0.11863146150985504
villefavard2026,4,3,3,0.22784810126582278,0.1736583522297808,0.2285714285714286,0.15468892010245394,0.10076506810972197
villefavard2026,4,3,4,0.20253164556962025,0.1367554190134835,0.20476190476190478,0.14048858409760664,0.0709352249393318
villefavard2026,4,3,5,0.3924050632911392,0.4259350897549656,0.3872294372294372,0.3487534689989356,0.28895555972248266
villefavard2026,4,3,6,0.26582278481012656,0.25,0.25432900432900435,0.17042966611932128,0.1374246987951806
villefavard2026,4,3,7,0.21518987341772153,0.20776180341397735,0.21341991341991343,0.1636978635847932,0.08362956033676328
villefavard2026,4,3,8,0.22784810126582278,0.2309174952032095,0.22402597402597402,0.17664050235478806,0.09790340696368394
villefavard2026,4,3,9,0.3670886075949367,0.22958362088796871,0.3603896103896104,0.2748607783194249,0.2594675665541807
villefavard2026,4,3,10,0.26582278481012656,0.22810701203558345,0.2694805194805195,0.21952120119302782,0.1457867263236391
villefavard2026,4,3,11,0.4177215189873418,0.4156593406593406,0.4199134199134199,0.362541898256184,0.3203665606882363
villefavard2026,4,3,12,0.189873417721519,0.14676870748299323,0.18311688311688315,0.15308790182739762,0.04926664159458438
villefavard2026,4,3,13,0.189873417721519,0.12255083851722508,0.1982683982683983,0.1396103896103896,0.06283595922150154
villefavard2026,4,3,14,0.22784810126582278,0.15452241502661668,0.22294372294372294,0.17751563778550286,0.0982410179640717
villefavard2026,4,5,0,0.4810126582278481,0.5924297924297924,0.4777056277056277,0.47556196391600114,0.3934456928838951
villefavard2026,4,5,1,0.5063291139240507,0.5382494698284173,0.5116883116883116,0.4865974440266991,0.4247572815533981
villefavard2026,4,5,2,0.5189873417721519,0.4493376297887576,0.5225108225108225,0.4618894686262772,0.43940242763772175
villefavard2026,4,5,3,0.4177215189873418,0.51062424969988,0.40974025974025974,0.39489588360134287,0.3188378631677601
villefavard2026,4,5,4,0.4177215189873418,0.3181639788782646,0.4084415584415585,0.35056122448979593,0.32036656068823643
villefavard2026,4,5,5,0.379746835443038,0.4027374586198116,0.38268398268398274,0.36653356994971903,0.2780678851174935
villefavard2026,4,5,6,0.5189873417721519,0.6005875077303647,0.5136363636363636,0.5066315729359208,0.43803818794459015
villefavard2026,4,5,7,0.2911392405063291,0.35512820512820514,0.29047619047619044,0.272929345651304,0.1733931240657699
villefavard2026,4,5,8,0.4430379746835443,0.4483385884065001,0.4428571428571429,0.38501596925242243,0.3520969245107176
villefavard2026,4,5,9,0.26582278481012656,0.3263212977498692,0.26190476190476186,0.22642072213500786,0.14514925373134313
villefavard2026,4,5,10,0.3924050632911392,0.4166666666666667,0.39285714285714285,0.3811842918985776,0.29108244531688166
villefavard2026,4,5,11,0.3924050632911392,0.5405884841975067,0.3926406926406926,0.3962485593937725,0.29108244531688154
villefavard2026,4,5,12,0.2911392405063291,0.37588017663205636,0.2824675324675325,0.24323950902898273,0.1699812382739212
villefavard2026,4,5,13,0.34177215189873417,0.44877344877344877,0.3359307359307359,0.3152222591164125,0.23114355231143557
villefavard2026,4,5,14,0.27848101265822783,0.284394040551676,0.2863636363636363,0.2351275645393293,0.161140089418778
villefavard2026,4,10,0,0.5063291139240507,0.5142191142191143,0.5041125541125541,0.4579878169392236,0.425186567164179
villefavard2026,4,10,1,0.5316455696202531,0.5416627649710356,0.5225108225108225,0.5046101021053583,0.4522113943028486
villefavard2026,4,10,2,0.7468354430379747,0.7662337662337662,0.7419913419913421,0.7450490013419075,0.7050037341299478
villefavard2026,4,10,3,0.569620253164557,0.6578231292517006,0.5725108225108225,0.5534287496289688,0.5002790697674419
villefavard2026,4,10,4,0.5443037974683544,0.6775881261595548,0.5480519480519481,0.5055147859659138,0.46960089518836257
villefavard2026,4,10,5,0.7848101265822784,0.7915445665445665,0.7809523809523808,0.7798801351204097,0.7487841376730267
villefavard2026,4,10,6,0.6455696202531646,0.7082815734989648,0.6469696969696971,0.6279273558685323,0.5876980428704566
villefavard2026,4,10,7,0.5822784810126582,0.5148700505843363,0.5619047619047619,0.513727422003284,0.5108818011257036
villefavard2026,4,10,8,0.759493670886076,0.7466450216450217,0.7595238095238096,0.7409970981399552,0.719176800748363
villefavard2026,4,10,9,0.5063291139240507,0.584678416821274,0.5047619047619047,0.5101389838231943,0.4244348963198208
villefavard2026,4,10,10,0.6329113924050633,0.6680248323105467,0.6348484848484849,0.6225303279206419,0.5717757009345794
villefavard2026,4,10,11,0.5316455696202531,0.5943027210884353,0.5357142857142857,0.5073515782267576,0.4543587829008774
villefavard2026,4,10,12,0.569620253164557,0.6078270388615216,0.5744588744588744,0.5435405822247927,0.5005578281889178
villefavard2026,4,10,13,0.6075949367088608,0.6189560439560439,0.6077922077922079,0.6050659017347478,0.542328536722108
villefavard2026,4,10,14,0.7215189873417721,0.7427721088435374,0.7227272727272728,0.7073876549031829,0.6753222492060527
villefavard2026,4,15,0,0.8607594936708861,0.8799159174159176,0.8562770562770562,0.8556183246245358,0.8373572899120344
villefavard2026,4,15,1,0.7341772151898734,0.7470029970029971,0.732034632034632,0.7359931166142346,0.6899065420560748
villefavard2026,4,15,2,0.7974683544303798,0.8412480376766093,0.7909090909090909,0.7864796739952019,0.7634730538922155
villefavard2026,4,15,3,0.9113924050632911,0.9185219542362398,0.90995670995671,0.9123170607315753,0.8965194610778443
villefavard2026,4,15,4,0.6582278481012658,0.6132034632034633,0.6547619047619048,0.6074893725606184,0.6021264689423615
villefavard2026,4,15,5,0.7341772151898734,0.7538651824366109,0.7322510822510823,0.7311963398919922,0.6901382144191258
villefavard2026,4,15,6,0.8734177215189873,0.878937728937729,0.8742424242424243,0.8736092065284612,0.8523364485981308
villefavard2026,4,15,7,0.8227848101265823,0.8545829170829171,0.8222943722943724,0.8266807381714213,0.7933096617454681
villefavard2026,4,15,8,0.7468354430379747,0.7713675213675213,0.7426406926406927,0.7466007537436109,0.7044519266741489
villefavard2026,4,15,9,0.7341772151898734,0.7502782931354359,0.7290043290043291,0.7126175687666371,0.6901382144191259
villefavard2026,4,15,10,0.8227848101265823,0.8349206349206348,0.8257575757575758,0.8236593634109163,0.7932323798840905
villefavard2026,4,15,11,0.6582278481012658,0.6407441764584622,0.6497835497835498,0.6403596403596403,0.6013084112149534
villefavard2026,4,15,12,0.8860759493670886,0.8881951381951382,0.8826839826839826,0.8831744239197655,0.867028240134655
villefavard2026,4,15,13,0.759493670886076,0.7763805522208883,0.7619047619047619,0.7490519777705131,0.7196488606649234
villefavard2026,4,15,14,0.7341772151898734,0.7844119465968206,0.7253246753246753,0.6927327875350106,0.689558383233533
villefavard2026,5,1,0,0.11392405063291139,0.08244063909088539,0.116017316017316,0.0876266295992081,-0.029795158286778367
villefavard2026,5,1,1,0.16455696202531644,0.0731818181818182,0.1590909090909091,0.09948291070042095,0.02084507042253525
villefavard2026,5,1,2,0.1518987341772152,0.08657862605231026,0.15411255411255412,0.10935833792976649,0.015072571641235544
villefavard2026,5,1,3,0.11392405063291139,0.04883362251783304,0.11255411255411255,0.06535613409942088,-0.03732883136372145
villefavard2026,5,1,4,0.24050632911392406,0.1684113300492611,0.2326839826839827,0.17542877557848552,0.1075127094709094
villefavard2026,5,1,5,0.20253164556962025,0.10604636591478697,0.19480519480519481,0.1291057236358779,0.061828463713477944
villefavard2026,5,1,6,0.1518987341772152,0.1075666163901458,0.1495670995670996,0.1230114410695173,0.006196019526849561
villefavard2026,5,1,7,0.24050632911392406,0.14109511178476694,0.23376623376623376,0.16127178686290863,0.1085198420161746
villefavard2026,5,1,8,0.189873417721519,0.08477633477633477,0.18073593073593072,0.1062358276643991,0.046757164404223284
villefavard2026,5,1,9,0.27848101265822783,0.09272404614019521,0.2619047619047619,0.13205282112845138,0.14925373134328357
villefavard2026,5,1,10,0.20253164556962025,0.10704048204048204,0.2002164502164502,0.12527151211361737,0.06797752808988766
villefavard2026,5,1,11,0.22784810126582278,0.09829931972789116,0.2196969696969697,0.1283068783068783,0.09383226776983822
villefavard2026,5,1,12,0.22784810126582278,0.16645100069013113,0.2196969696969697,0.16194477791116446,0.09417293233082713
villefavard2026,5,1,13,0.189873417721519,0.08087679516250945,0.18398268398268397,0.11219715956558061,0.049624060150376015
villefavard2026,5,1,14,0.16455696202531644,0.10683760683760683,0.15930735930735931,0.09519230769230769,0.02047717452564346
villefavard2026,5,2,0,0.20253164556962025,0.20923520923520925,0.1982683982683983,0.16750894033502725,0.0690235690235691
villefavard2026,5,2,1,0.20253164556962025,0.2966666666666667,0.19718614718614716,0.1750371833321142,0.06271186440677978
villefavard2026,5,2,2,0.2911392405063291,0.24126984126984127,0.29458874458874457,0.2088132418959486,0.17508856983031873
villefavard2026,5,2,3,0.25316455696202533,0.21746815985946424,0.2554112554112554,0.2180200751629323,0.13024818063071475
villefavard2026,5,2,4,0.22784810126582278,0.28765664160401,0.23528138528138526,0.21030059335562185,0.10494056463595847
villefavard2026,5,2,5,0.17721518987341772,0.32237316776790464,0.18008658008658007,0.17046779165005768,0.04162000746547234
villefavard2026,5,2,6,0.22784810126582278,0.14614563774227637,0.22186147186147184,0.17173382173382176,0.09756554307116105
villefavard2026,5,2,7,0.24050632911392406,0.29108377003113844,0.24004329004329003,0.22449675522382864,0.11583659764969223
villefavard2026,5,2,8,0.2911392405063291,0.2851916376306621,0.2967532467532467,0.26192807192807194,0.17601043024771834
villefavard2026,5,2,9,0.189873417721519,0.13034013605442177,0.19978354978354979,0.1326118326118326,0.0637037037037036
villefavard2026,5,2,10,0.3037974683544304,0.373873797010443,0.2991341991341992,0.275672374212843,0.18495591821421875
villefavard2026,5,2,11,0.22784810126582278,0.38639455782312926,0.2277056277056277,0.21976654089436046,0.10160328113348249
villefavard2026,5,2,12,0.34177215189873417,0.32589285714285715,0.33982683982683975,0.2790990131619407,0.23315288407690882
villefavard2026,5,2,13,0.24050632911392406,0.18872318158032445,0.24610389610389613,0.18575042920393967,0.1189591078066915
villefavard2026,5,2,14,0.20253164556962025,0.15506715506715504,0.19913419913419914,0.1608240459304289,0.06937172774869127
villefavard2026,5,3,0,0.3291139240506329,0.19464285714285715,0.31926406926406925,0.2362822362822363,0.21356123215627343
villefavard2026,5,3,1,0.26582278481012656,0.42653061224489797,0.2642857142857143,0.21879276637341155,0.14146524264568128
villefavard2026,5,3,2,0.2911392405063291,0.2340317945359962,0.2991341991341992,0.23777832811446256,0.17647058823529416
villefavard2026,5,3,3,0.43037974683544306,0.35670678527821387,0.43181818181818177,0.3773547880690738,0.33439430818198845
villefavard2026,5,3,4,0.3037974683544304,0.38249963865727415,0.3116883116883117,0.26774078052273537,0.19102587972444607
villefavard2026,5,3,5,0.2911392405063291,0.2658570220146575,0.2924242424242424,0.23730165715291568,0.17508856983031895
villefavard2026,5,3,6,0.34177215189873417,0.303562477622628,0.345021645021645,0.28150619222047796,0.23557871231857097
villefavard2026,5,3,7,0.35443037974683544,0.4999000999000999,0.3476190476190476,0.3616614109758736,0.2462114125350795
villefavard2026,5,3,8,0.34177215189873417,0.2690476190476191,0.341991341991342,0.2753582109172171,0.23143124415341432
villefavard2026,5,3,9,0.3037974683544304,0.3417645846217275,0.31558441558441563,0.2805930145444212,0.19357832219747584
villefavard2026,5,3,10,0.27848101265822783,0.4066159797252234,0.28095238095238095,0.28153691906284595,0.16160863898715316
villefavard2026,5,3,11,0.34177215189873417,0.3511013100892531,0.3352813852813853,0.3214819261037749,0.23143124415341432
villefavard2026,5,3,12,0.4050632911392405,0.3605705440070765,0.4051948051948053,0.3441202475685235,0.304681647940075
villefavard2026,5,3,13,0.34177215189873417,0.3882205513784461,0.335930735930736,0.32651136289263866,0.22941286812980666
villefavard2026,5,3,14,0.3670886075949367,0.3499482401656315,0.36753246753246754,0.28090791872304477,0.2627846211272863
villefavard2026,5,5,0,0.45569620253164556,0.5470624613481756,0.45216450216450216,0.47403493676785596,0.3645716423494202
villefavard2026,5,5,1,0.5443037974683544,0.47197756295500654,0.5419913419913419,0.4996851282375752,0.46821241585639495
villefavard2026,5,5,2,0.5569620253164557,0.5029761904761905,0.5621212121212121,0.5076344135167664,0.4835636906985432
villefavard2026,5,5,3,0.5822784810126582,0.6056067588325653,0.5807359307359308,0.5437944408532644,0.5138008205893323
villefavard2026,5,5,4,0.5189873417721519,0.5488766559255281,0.5108225108225108,0.49727293294227704,0.43656156156156145
villefavard2026,5,5,5,0.5063291139240507,0.40393975772127033,0.5106060606060606,0.4313961414525324,0.425079305840642
villefavard2026,5,5,6,0.35443037974683544,0.3412524257351844,0.34610389610389614,0.3093362290979945,0.2452229299363059
villefavard2026,5,5,7,0.5189873417721519,0.5449800973020786,0.5311688311688312,0.4959511077158136,0.44076005961251874
villefavard2026,5,5,8,0.5949367088607594,0.6180795395081109,0.5935064935064934,0.5945943030611224,0.5272999252056844
villefavard2026,5,5,9,0.4936708860759494,0.5555180930180931,0.4887445887445887,0.4820143731473781,0.40945617641562326
villefavard2026,5,5,10,0.4810126582278481,0.5424001179419136,0.4738095238095238,0.46959706959706954,0.39355925856581164
villefavard2026,5,5,11,0.569620253164557,0.6341475984333128,0.569047619047619,0.5493399546137884,0.4982252942275359
villefavard2026,5,5,12,0.4936708860759494,0.6007225617519735,0.49891774891774887,0.49897484246223744,0.4104477611940298
villefavard2026,5,5,13,0.4050632911392405,0.39363017934446504,0.3971861471861472,0.382501272526848,0.3036384096024006
villefavard2026,5,5,14,0.43037974683544306,0.4114275448861915,0.4229437229437229,0.40365940689676355,0.33439430818198845
villefavard2026,5,10,0,0.7468354430379747,0.7616086920598198,0.7415584415584416,0.728943399222037,0.7045072002992332
villefavard2026,5,10,1,0.7468354430379747,0.824385138670853,0.7495670995670995,0.726534555851326,0.7050037341299478
villefavard2026,5,10,2,0.7848101265822784,0.8081704010275439,0.7854978354978356,0.7797619923935714,0.7489719626168224
villefavard2026,5,10,3,0.7088607594936709,0.6964285714285713,0.7041125541125541,0.6849517584811703,0.660373831775701
villefavard2026,5,10,4,0.6708860759493671,0.6799119647859143,0.65995670995671,0.6535913362000318,0.6152837610039333
villefavard2026,5,10,5,0.7468354430379747,0.8198696145124716,0.7476190476190476,0.7548363916784969,0.7046728971962617
villefavard2026,5,10,6,0.8481012658227848,0.8740878169449599,0.8504329004329004,0.851167711007528,0.82296918767507
villefavard2026,5,10,7,0.810126582278481,0.8204137132708562,0.8067099567099568,0.8052380952380954,0.7785460661558588
villefavard2026,5,10,8,0.7468354430379747,0.7432282003710576,0.7437229437229436,0.7401335724317091,0.7046176855487007
villefavard2026,5,10,9,0.7215189873417721,0.75563801278087,0.7225108225108225,0.6981006000496256,0.6755041075429424
villefavard2026,5,10,10,0.7215189873417721,0.7507936507936508,0.7192640692640692,0.7170165035711255,0.6753222492060527
villefavard2026,5,10,11,0.6708860759493671,0.6700267985982272,0.6634199134199134,0.6616285577776261,0.6160029912133108
villefavard2026,5,10,12,0.7341772151898734,0.7638167388167388,0.7344155844155844,0.7356729581919134,0.6898485698261357
villefavard2026,5,10,13,0.8227848101265823,0.8333238190381047,0.8207792207792208,0.8211244655965153,0.7934254762794173
villefavard2026,5,10,14,0.7215189873417721,0.775185512801612,0.7183982683982685,0.7162131519274376,0.6753828912962271
villefavard2026,5,15,0,0.8860759493670886,0.8923576423576423,0.8906926406926406,0.8869753434970826,0.8671772837661125
villefavard2026,5,15,1,0.9367088607594937,0.9383116883116882,0.9372294372294372,0.9361202979215403,0.9261544213871752
villefavard2026,5,15,2,0.8354430379746836,0.8394272394272394,0.8341991341991342,0.8320421607378129,0.8081091180866966
villefavard2026,5,15,3,0.8734177215189873,0.8843695986553131,0.8731601731601731,0.8742617413097963,0.8522536001496166
villefavard2026,5,15,4,0.8354430379746836,0.8431667538810396,0.8337662337662338,0.8316937789608596,0.8079655946148092
villefavard2026,5,15,5,0.7721518987341772,0.7951203558346416,0.7727272727272727,0.7713185310929671,0.7344041837878221
villefavard2026,5,15,6,0.8354430379746836,0.8302364302364303,0.8318181818181818,0.8274187303379849,0.8080014956066555
villefavard2026,5,15,7,0.759493670886076,0.7662480376766092,0.7597402597402597,0.7426190476190476,0.719701213818861
villefavard2026,5,15,8,0.9113924050632911,0.9097402597402597,0.9101731601731602,0.9083178726035869,0.8965968586387435
villefavard2026,5,15,9,0.8354430379746836,0.8380064380064381,0.8339826839826839,0.8313027345325482,0.8080732573350775
villefavard2026,5,15,10,0.8227848101265823,0.8120004995004996,0.8225108225108225,0.8085068019302584,0.7930776426566885
villefavard2026,5,15,11,0.8481012658227848,0.843466057751772,0.8471861471861473,0.8376466528640442,0.822836852924687
villefavard2026,5,15,12,0.759493670886076,0.6871385193753614,0.7584415584415585,0.702357914989494,0.719544095665172
villefavard2026,5,15,13,0.7974683544303798,0.8265567765567766,0.7963203463203463,0.7492041292041292,0.7636499626028422
